,uuid,KEY,City,Site,Sex_HH,ObsHandWashPLACE,ObsHandWashSOAP,ObsHandWashWATER,ToiletFacility,ToiletFacilityTYPE,ToiletFacilityTYPE_Dry,ToiletFacilityTYPE_Flush,ToiletFacilitySHARE,ToiletROOF,ToiletFacilityCLEAN,ToiletFacilitySAFE,StreetFood,dist2wc,HH_Recor_2_lag,HH_Recor_2_std,b_area,NN_100,n_blg_cc,n_blg_ccM,n_CAR,n_CARM,n_mn_Bdev,n_mn_BdevM,WCdirtyS
439,51e3d6c74bba45febd33457e11a9b459,uuid:af7754da-86f9-4a6c-b51d-e4114c9066fe,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,N,Clean,Any_time,0_1,0.0,74.17921975191521,0.11918780290274295,44.55155991837076,258,0.443308385573291,0.467220284424112,0.736303289141735,0.661522849248223,11.700875566843969,4.840357579024407,0.0
440,51e3d6c74bba45febd33457e11a9b459,uuid:d7335ff5-58bd-4b39-ab7f-ecef51ed0cba,Abidjan,Williamsville,M,Obs_Mobile,None,Water_OK,Neighb_YardPlot,Flush,,Flush_septic_tank,Y,N,Dirty,Any_time,5_Or_More,21.604742833521605,72.80123283092311,0.06867217255577562,78.08242430614175,259,0.621767002086841,0.464603256184306,0.835697245916186,0.666157951701768,2.306707218816289,5.111205338130981,1.0
441,51e3d6c74bba45febd33457e11a9b459,uuid:f48be3b8-e654-42f5-9630-1fc032ef7b8d,Abidjan,Williamsville,F,Obs_Mobile,SoapOrDeterg,Water_NOT_OK,Own_Dwelling,Flush,,Flush_NA,N,Y,,,2_4,0.0,82.59871884383598,0.42783826783450324,35.97126368100362,263,0.447495770887085,0.492764367532575,0.395910812914342,0.659048872922289,15.667264866512916,4.449798292839876,
442,51e3d6c74bba45febd33457e11a9b459,uuid:42302f1c-a368-4ea8-aa21-e34456894c2a,Abidjan,Williamsville,F,Obs_Mobile,None,Water_NOT_OK,Own_Dwelling,Flush,,Flush_river,N,Y,,,2_4,0.0,81.79211049299083,0.3982688077290802,52.55251899452321,270,0.522705732369642,0.503150329296815,0.832341697924853,0.666778914104728,6.980316013167467,4.412162181307266,
443,51e3d6c74bba45febd33457e11a9b459,uuid:f0cf3e07-020c-45bf-9432-29b7af6f602d,Abidjan,Williamsville,M,Obs_Mobile,None,Water_NOT_OK,Own_Dwelling,Flush,,Flush_river,N,Y,,,0_1,0.0,77.24375963765222,0.23153078794353893,47.62151291380936,253,0.525318448751437,0.48476969234991,0.343855822833493,0.656226542598903,1.256402596399035,4.328196367153522,
444,51e3d6c74bba45febd33457e11a9b459,uuid:d9015ad9-2ff3-4092-92f7-c200314fa533,Abidjan,Williamsville,F,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,Flush,,Flush_river,Y,Y,Clean,Any_time,2_4,0.0,78.2611490616764,0.26882727260532224,77.71930264289242,267,0.258581521086835,0.486508288281706,0.682592147708275,0.658673973714479,1.414562128213014,4.378834796628754,0.0
445,51e3d6c74bba45febd33457e11a9b459,uuid:8fe3c3de-ea44-44ff-8596-9ae8e8a4c658,Abidjan,Williamsville,F,Obs_Fixed,None,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,Y,Clean,Any_time,5_Or_More,0.0,76.84527479871502,0.21692272997436066,69.05480622801664,249,0.43492737825961,0.464833147868506,0.787824724867101,0.661056860204351,1.865805604922166,5.20106331499419,0.0
446,51e3d6c74bba45febd33457e11a9b459,uuid:b194722d-3c61-4b28-be7f-a2f1b3d866d5,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_septic_tank,Y,Y,Clean,Any_time,2_4,0.0,86.12794700492071,0.5572162629950869,28.32336552737482,229,0.424499240846794,0.514726916915138,0.761317292758777,0.650844641445766,12.486131054725107,4.33369302185247,0.0
447,51e3d6c74bba45febd33457e11a9b459,uuid:2e66ff0c-b536-4bea-9abe-1870345936d4,Abidjan,Williamsville,F,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,Flush,,Flush_piped,Y,N,Clean,Unsafe,0_1,0.0,78.84232345537228,0.29013254799786853,152.55381925535187,261,0.375277381840693,0.493092485419367,0.65895740914634,0.661365310656079,1.426009758744518,4.516222591776823,0.0
448,51e3d6c74bba45febd33457e11a9b459,uuid:2ce70d1e-16ce-4c22-b4a9-b9ac0ce26020,Abidjan,Williamsville,M,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,N,Clean,Any_time,0_1,0.0,77.01983093170774,0.22332178424311075,35.65394958195951,247,0.412118609005095,0.472467588371859,0.597249142742088,0.65189734649691,2.327928053864071,5.572072200960121,0.0
449,51e3d6c74bba45febd33457e11a9b459,uuid:7c12cc0e-c0a0-4125-acca-859e081d0e99,Abidjan,Williamsville,F,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,N,Clean,During_Day,5_Or_More,0.0,72.63073929186034,0.06242204894092982,30.275075607439568,278,0.51452909125375,0.456766710295854,0.794691205024594,0.677837812537016,8.330379941378897,4.676089555827266,0.0
450,51e3d6c74bba45febd33457e11a9b459,uuid:5e3a405c-7208-49a3-90c8-266dc8ac9521,Abidjan,Williamsville,M,Obs_Fixed,None,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,N,Dirty,Any_time,2_4,0.0,89.61024273885675,0.6848737620428176,34.079892809574844,210,0.559610859562047,0.513170112960257,0.620354934610059,0.654482536189417,5.657557626479457,4.229816986959253,1.0
451,51e3d6c74bba45febd33457e11a9b459,uuid:514122d7-0821-48b4-a847-524d622b68f9,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_NOT_OK,Own_YardPlot,Flush,,Flush_septic_tank,N,Y,Clean,Any_time,0_1,0.0,92.74458024675315,0.7997754585099617,425.1569084406127,191,0.466863717956712,0.517141021555512,0.923212459394621,0.642316958618485,0.35703223563246,3.459518243934637,0.0
452,51e3d6c74bba45febd33457e11a9b459,uuid:e72d3bdd-8385-426a-9f07-333b7e30dcfe,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_septic_tank,Y,Y,Clean,Any_time,2_4,0.0,75.72217315837611,0.17575094057552748,24.56673372204955,290,0.520712496614088,0.476644551542429,0.61366630440781,0.660149472743054,4.825126622454281,5.200146937024383,0.0
453,51e3d6c74bba45febd33457e11a9b459,uuid:134ae01d-08e0-47ab-a94e-a88702c4202c,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,N,Clean,Any_time,0_1,0.0,77.11878316192735,0.22694927461158462,66.97640768312444,250,0.405277867937151,0.462258182764526,0.640647078405089,0.669487935654946,8.82440634898387,4.639898480608073,0.0
454,51e3d6c74bba45febd33457e11a9b459,uuid:5318b0b8-ef3f-4e89-b3fc-2e8f9229158e,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,N,Clean,Any_time,2_4,0.0,80.40948261809417,0.3475830446266212,45.810314054237246,271,0.377643633347242,0.488477079038952,0.388208013975945,0.666035302632562,12.951939084846803,4.489367369192768,0.0
455,51e3d6c74bba45febd33457e11a9b459,uuid:1cb16fe3-e130-4ad5-8c7d-a3016eff6021,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_coveredPit,Y,N,Clean,Any_time,2_4,0.0,81.89975225671846,0.40221484775567606,41.3456889148785,271,0.611485639546603,0.484635329325585,0.739656310851274,0.68293406975867,5.196434027521764,4.267006478018753,1.0
456,51e3d6c74bba45febd33457e11a9b459,uuid:565a0675-bd63-4c96-8ee5-2f359d1d9093,Abidjan,Williamsville,F,Obs_Mobile,None,Water_OK,Own_YardPlot,DryOrCompost,Dry_UnimpLat,,Y,N,Dirty,During_Day,5_Or_More,0.0,77.24663454596954,0.23163617922383845,40.29907761532276,264,0.450446158640815,0.488277811768264,0.504009644173823,0.659774880970352,1.944371601678309,4.40469521311534,1.0
457,51e3d6c74bba45febd33457e11a9b459,uuid:1759146a-4834-4e56-a782-33bd42d66856,Abidjan,Williamsville,F,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,Flush,,Flush_river,Y,Y,Clean,Any_time,5_Or_More,0.0,78.75168352693295,0.2868097783474714,41.11645727918244,266,0.503567742302949,0.487439655981817,0.717260423998341,0.658914210055932,7.539154082361119,4.545092979616146,0.0
458,51e3d6c74bba45febd33457e11a9b459,uuid:83523a31-d101-4c5b-9df3-e90a960ff4dc,Abidjan,Williamsville,M,,,,Own_YardPlot,DryOrCompost,Dry_UnimpLat,,Y,Y,Dirty,During_Day,2_4,0.0,84.2188047747427,0.48722900715812784,25.064088529412835,227,0.595975596137392,0.516700631150362,0.833942422104762,0.66274152045483,11.003194318974337,4.501130896669662,1.0
459,51e3d6c74bba45febd33457e11a9b459,uuid:efefe2e1-252e-4f33-9fe0-4604f79e6357,Abidjan,Williamsville,M,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0_1,0.0,92.74458024675315,0.7997754585099617,425.1569084406127,191,0.466863717956712,0.517141021555512,0.923212459394621,0.642316958618485,0.35703223563246,3.459518243934637,
460,51e3d6c74bba45febd33457e11a9b459,uuid:55f9f3bf-48fb-4fcd-acc6-4ace89a69b41,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_NOT_OK,Neighb_YardPlot,DryOrCompost,Dry_VIP,,Y,N,Dirty,Any_time,2_4,10.066388427149422,84.80464740409504,0.5087054154280638,24.70515271051928,229,0.367964328329253,0.517268666572222,0.558867372784843,0.656026458905636,7.190420976568905,4.383640133911804,1.0
461,51e3d6c74bba45febd33457e11a9b459,uuid:2d7b4191-1988-4bbf-84b8-f1210ad3cdfc,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,5_Or_More,0.0,84.33198977096963,0.4913782565763344,39.31161387723171,246,0.473576405796817,0.519103596968248,0.884817001106219,0.660958780100017,3.105531714709024,4.499131972499151,
462,51e3d6c74bba45febd33457e11a9b459,uuid:7faf7e0e-c126-4532-9c30-a47ae395fada,Abidjan,Williamsville,M,Obs_Mobile,None,Water_OK,Own_Dwelling,Flush,,Flush_river,N,Y,,,5_Or_More,0.0,78.73791178582749,0.2863049200122293,15.936157309091803,262,0.609697027031738,0.488462056125408,0.60258873357022,0.659095729082209,6.115217928828137,4.425851292236322,
463,51e3d6c74bba45febd33457e11a9b459,uuid:cb9feae7-5436-49a8-a9e9-f8b05bd1f68d,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,Y,Clean,Any_time,2_4,0.0,,,89.91876781740943,249,0.335496919119592,0.463216593966334,0.770788595503787,0.66786184667909,6.844930131628317,4.667329816429737,0.0
464,51e3d6c74bba45febd33457e11a9b459,uuid:906cc69a-ab2c-4d64-8323-15679474b2d2,Abidjan,Williamsville,M,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,Flush,,Flush_NA,Y,Y,Clean,Any_time,,0.0,91.11329559763487,0.7399741853119461,31.79287267011767,201,0.491648837105792,0.511383326806472,0.408449781943066,0.645038184502528,1.631086594322177,3.812877894583107,0.0
465,51e3d6c74bba45febd33457e11a9b459,uuid:67b38953-39ff-4e6f-a719-13230fe852e1,Abidjan,Williamsville,M,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_piped,N,Y,,,0_1,0.0,98.20639073075272,1.0,61.32271034466569,149,0.489631548235163,0.506501646338035,0.67367161196137,0.627241540005801,5.651349588360409,3.162674209049772,
466,51e3d6c74bba45febd33457e11a9b459,uuid:12346bba-491d-4ca4-9481-b70f8241c909,Abidjan,Williamsville,M,Obs_Mobile,None,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0_1,0.0,76.77092317903738,0.214197073527179,58.19934281968772,246,0.289413468681638,0.470895146392416,0.643781341164383,0.660704346515078,9.412095957491438,5.372563389912606,
467,51e3d6c74bba45febd33457e11a9b459,uuid:b6316502-aeda-4c7b-8523-ec16affdff3f,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,Y,,Any_time,0_1,0.0,86.96016122316958,0.5877244087387946,55.522589215591594,223,0.611186654404754,0.510186610545291,0.874399319865346,0.642274788749375,7.833854920459965,4.346959624392946,
468,51e3d6c74bba45febd33457e11a9b459,uuid:4156425c-0ba3-4f94-8920-0457ae957cfb,Abidjan,Williamsville,M,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,Flush,,Flush_river,Y,N,Dirty,Unsafe,0_1,0.0,74.81678525961766,0.14256032046327646,30.681261094207848,260,0.598937845765789,0.476271324286302,0.647549689121269,0.664623872069951,1.16936299927187,4.517777798464977,1.0
469,51e3d6c74bba45febd33457e11a9b459,uuid:4c9fc35e-36e6-4de7-9951-4871a25cb396,Abidjan,Williamsville,M,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0_1,0.0,95.50047736397359,0.9008039065503468,182.98424652092774,180,0.567795511130387,0.517556140612698,0.901522386572603,0.636820149858856,1.350385267630803,3.311608010692393,
470,51e3d6c74bba45febd33457e11a9b459,uuid:cdd83fc2-0382-4163-98d4-d781cb68977c,Abidjan,Williamsville,M,Obs_Fixed,None,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,Y,Clean,Any_time,0_1,0.0,73.29952229303606,0.08693896877163847,85.10065967680391,228,0.594911769329476,0.47400986296753,0.853823134848669,0.649372231193218,1.30017370043376,5.100521910266027,0.0
471,51e3d6c74bba45febd33457e11a9b459,uuid:3a70b2a8-509a-47ba-8a6e-fd3a98eae29b,Abidjan,Williamsville,F,Obs_Mobile,SoapOrDeterg,Water_NOT_OK,Own_YardPlot,Flush,,Flush_coveredPit,Y,Y,V_Clean,Any_time,2_4,0.0,85.9554765587539,0.5508936679315093,36.57428486781334,275,0.319363894550585,0.482784880778158,0.866514268326399,0.667948131954476,0.303301537300658,4.437790017582642,0.0
472,51e3d6c74bba45febd33457e11a9b459,uuid:afb8d824-86a4-420f-b452-5748857c83e5,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_coveredPit,N,Y,,,2_4,0.0,85.8453803574084,0.5468576506623682,32.25825684507561,242,0.558600085468434,0.519853244088219,0.400861687914661,0.671009567857329,1.115927421333833,4.306350547040571,
473,51e3d6c74bba45febd33457e11a9b459,uuid:c4e9efe3-beb8-4b7d-9f92-51dbc9df14ce,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,N,Clean,Any_time,0_1,0.0,73.39164138533894,0.09031596309849328,18.56148273942044,254,0.593623526958954,0.465364964959355,0.45814175596114,0.663023326031964,7.113699150222994,4.844615654778214,0.0
474,51e3d6c74bba45febd33457e11a9b459,uuid:2aababf2-85eb-488e-b432-7bb5358aef8f,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_coveredPit,N,N,Clean,Any_time,5_Or_More,0.0,97.23314225152886,0.9643216784838394,140.97109609899488,163,0.30891025029258,0.511294419432313,0.754958681256285,0.62899373835284,7.615891990107096,3.167286125090091,0.0
475,51e3d6c74bba45febd33457e11a9b459,uuid:c1457ab6-0859-4943-bc81-65dd760efe15,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_NA,N,Y,,,2_4,0.0,82.59871884383598,0.42783826783450324,35.97126368100362,263,0.447495770887085,0.492764367532575,0.395910812914342,0.659048872922289,15.667264866512916,4.449798292839876,
476,51e3d6c74bba45febd33457e11a9b459,uuid:c5e6301a-30b7-4795-98d2-d2609bb5b93f,Abidjan,Williamsville,F,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,N,Y,Clean,Any_time,0_1,0.0,83.5285690553377,0.4619256520082601,267.0623916161994,256,0.449150813709037,0.507845206430475,0.746891310087552,0.653644688035349,1.788762639985471,4.667035445232202,0.0
477,51e3d6c74bba45febd33457e11a9b459,uuid:04dddd7b-db30-434d-b29c-63bd0a351e24,Abidjan,Williamsville,M,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,Y,Dirty,Any_time,0_1,0.0,72.09927000812655,0.042938913456208296,90.11759083127028,284,0.329476407367883,0.465658759080153,0.82672624190514,0.665964048757609,1.609961616155804,5.1149678448024,1.0
478,51e3d6c74bba45febd33457e11a9b459,uuid:c666af0e-0173-46b7-9047-49a140aa4eb7,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_NOT_OK,Own_YardPlot,Flush,,Flush_river,Y,Y,Clean,Any_time,0_1,0.0,83.34994918405545,0.4553776251345211,65.80956975503435,278,0.432891086256151,0.480078475815168,0.852429312932457,0.667309020068618,1.554801674093348,4.590195487952563,1.0
479,51e3d6c74bba45febd33457e11a9b459,uuid:0d043a8b-4a9a-4878-b1a9-42c835861219,Abidjan,Williamsville,M,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,5_Or_More,0.0,81.94233983395254,0.4037760659908834,32.7884871280211,271,0.582107658931179,0.505634432551344,0.490976673093096,0.66033897996065,15.570824461314945,4.58325611522587,
480,51e3d6c74bba45febd33457e11a9b459,uuid:f4854a87-aebd-4460-a2cd-6742eea64633,Abidjan,Williamsville,F,Obs_Mobile,None,Water_OK,Own_YardPlot,DryOrCompost,Dry_UnimpLat,,Y,N,Dirty,During_Day,5_Or_More,0.0,81.5299930513353,0.38865984294976963,74.81193099565613,269,0.519190248851809,0.507733786764043,0.632553198082617,0.653240681672433,15.482560098289166,4.638937548445452,1.0
481,51e3d6c74bba45febd33457e11a9b459,uuid:5bd2d16c-3e76-4b4b-a5c5-8f77411fd710,Abidjan,Williamsville,M,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_piped,N,Y,,,2_4,0.0,79.58827886322754,0.31747853152244926,5.159110408897362,262,0.503398075796856,0.492339405403862,0.192216116679856,0.658472583261148,6.988847777176516,4.489562828744355,
482,51e3d6c74bba45febd33457e11a9b459,uuid:54eaf19f-733f-42f1-9fb3-332c56239601,Abidjan,Williamsville,F,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,Flush,,Flush_river,Y,N,Clean,Any_time,0_1,0.0,74.81678525961766,0.14256032046327646,30.681261094207848,260,0.598937845765789,0.476271324286302,0.647549689121269,0.664623872069951,1.16936299927187,4.517777798464977,1.0
483,51e3d6c74bba45febd33457e11a9b459,uuid:d3161767-04b1-4c32-81d1-7ee7ea655bf4,Abidjan,Williamsville,M,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,Flush,,Flush_river,Y,N,Dirty,Unsafe,0_1,0.0,77.57345109364852,0.24361694889757157,54.36662044627018,265,0.312093443965784,0.48665998717254,0.708900401777649,0.663725196385968,0.54360633682667,4.437506974977026,1.0
484,51e3d6c74bba45febd33457e11a9b459,uuid:d94d8065-915f-4381-afaf-6d5aff2e9f73,Abidjan,Williamsville,M,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_other,Y,N,Clean,Any_time,5_Or_More,0.0,83.18613643990946,0.4493724128183961,52.7113318812715,227,0.455163264293673,0.514067502491476,0.340860045006803,0.650994994221163,7.965613586867427,4.718494888552348,0.0
485,51e3d6c74bba45febd33457e11a9b459,uuid:0bf0c715-f262-408d-a55c-0676880c5491,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,N,Clean,Unsafe,0_1,0.0,72.88921347966205,0.0718974556565634,67.95216039046872,263,0.322430649056734,0.460201704214974,0.701252068869915,0.678635919610795,0.919599118493408,4.674296445745701,0.0
486,51e3d6c74bba45febd33457e11a9b459,uuid:b2bbafd2-cf64-47b8-bffb-a832e22f07d3,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,N,Clean,Any_time,0_1,0.0,72.88921347966205,0.0718974556565634,67.95216039046872,263,0.322430649056734,0.460201704214974,0.701252068869915,0.678635919610795,0.919599118493408,4.674296445745701,0.0
487,51e3d6c74bba45febd33457e11a9b459,uuid:e95d90b7-32c9-4f7c-8454-fe91da31112f,Abidjan,Williamsville,F,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,Y,Clean,Any_time,5_Or_More,0.0,76.06443902410683,0.1882980668872852,68.68721041249171,230,0.636365086740748,0.471287184435853,0.646703925930929,0.657312545710454,2.276872281320344,5.111376647453301,0.0
488,51e3d6c74bba45febd33457e11a9b459,uuid:c7b8bb43-3928-4331-95f2-246e00f065ae,Abidjan,Williamsville,F,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,Y,Clean,During_Day,2_4,0.0,77.02287675419932,0.22343344106709276,81.57687451032005,246,0.550828431351184,0.472881820349027,0.750225141440672,0.646917073799342,0.485365670726747,5.831497814927617,0.0
489,51e3d6c74bba45febd33457e11a9b459,uuid:416ed408-7ce5-460b-8e47-a872384e3295,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,Y,Dirty,Any_time,2_4,0.0,80.40329892673502,0.34735635665003733,65.80956975503435,278,0.432891086256151,0.480078475815168,0.852429312932457,0.667309020068618,1.554801674093348,4.590195487952563,1.0
490,51e3d6c74bba45febd33457e11a9b459,uuid:7ddd1813-dc9d-4a61-8818-5818aea69c37,Abidjan,Williamsville,M,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,N,Dirty,During_Day,2_4,0.0,75.64990669268899,0.17310172380030284,57.6779959241907,245,0.370349180743089,0.468991833622203,0.839918384353937,0.655831042183126,2.280103246228894,5.324307706386327,1.0
491,51e3d6c74bba45febd33457e11a9b459,uuid:d4485b44-621b-4c5b-8c14-cedc96c14a18,Abidjan,Williamsville,M,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,Y,Clean,Any_time,2_4,0.0,72.98940394011076,0.07557033831402424,54.28834563487076,250,0.335139887033761,0.472551339645721,0.783248318775719,0.641898070489102,0.459290810471149,5.995840859702127,0.0
492,51e3d6c74bba45febd33457e11a9b459,uuid:58288cc1-994d-413e-9853-6d87a69982d7,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_piped,N,Y,,,0_1,0.0,80.72875449924588,0.35928723432736875,89.8690676369475,268,0.536030746785998,0.505138898984529,0.686568440231991,0.659694354095973,4.169721446283065,4.473066179622136,
493,51e3d6c74bba45febd33457e11a9b459,uuid:65c5e0cb-186a-4763-9021-68a0959e1d7a,Abidjan,Williamsville,F,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,N,Clean,Any_time,2_4,0.0,77.25046261595864,0.23177651246326597,46.1772370730893,286,0.399095903994206,0.473210400855808,0.590063258862336,0.658531784253081,1.226578426599745,4.839948514820593,0.0
494,51e3d6c74bba45febd33457e11a9b459,uuid:d113e447-7015-47f3-a578-ddb0d63304da,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_NOT_OK,Own_YardPlot,Flush,,Flush_river,Y,Y,V_Clean,Any_time,2_4,0.0,86.40821633388113,0.5674906579139906,39.87781158299247,229,0.450785253646695,0.492112048246291,0.483855147286052,0.643640639150317,4.458217510079152,4.632385795832279,0.0
495,51e3d6c74bba45febd33457e11a9b459,uuid:ae6d5163-5782-4352-8b4b-be14a57ec69c,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_NOT_OK,Neighb_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,N,Dirty,Any_time,0_1,5.40761781203937,84.80464740409504,0.5087054154280638,24.70515271051928,229,0.367964328329253,0.517268666572222,0.558867372784843,0.656026458905636,7.190420976568905,4.383640133911804,1.0
496,51e3d6c74bba45febd33457e11a9b459,uuid:239af6ca-d553-4692-b4b6-e0727ae9a494,Abidjan,Williamsville,F,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_septic_tank,Y,Y,Dirty,During_Day,2_4,0.0,72.74041443773902,0.06644263073532626,18.397203335764345,258,0.588721471700981,0.463424899173123,0.675591620930354,0.666713877847979,1.716395286119484,5.08211971506328,1.0
497,51e3d6c74bba45febd33457e11a9b459,uuid:8bb000be-7fee-4686-a79d-0791ee3f6d29,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,N,Dirty,Any_time,2_4,0.0,74.69945220199784,0.13825900723895737,71.6745280006106,289,0.423285803747282,0.466476887981859,0.904540575642952,0.659703124176298,5.388648666414067,5.176266331861182,1.0
498,51e3d6c74bba45febd33457e11a9b459,uuid:6dca829f-7d1c-456c-b223-bc34ee863994,Abidjan,Williamsville,M,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_river,N,N,Clean,Any_time,5_Or_More,0.0,79.53656595446677,0.31558278770708337,54.36662044627018,265,0.312093443965784,0.48665998717254,0.708900401777649,0.663725196385968,0.54360633682667,4.437506974977026,1.0
499,51e3d6c74bba45febd33457e11a9b459,uuid:ec7576b8-9f80-41f9-8d63-6b6cce16211b,Abidjan,Williamsville,M,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_river,N,Y,,,0_1,0.0,75.4766666121438,0.1667509147056862,26.096899873413513,244,0.572324695913706,0.473765782861263,0.830306055012123,0.659205669451034,9.692902578108729,5.065804467317736,
500,51e3d6c74bba45febd33457e11a9b459,uuid:a1bb69ff-987f-439f-870e-ee5be32f27ad,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_river,Y,N,Clean,During_Day,2_4,15.100586144912937,78.84232345537228,0.29013254799786853,152.55381925535187,261,0.375277381840693,0.493092485419367,0.65895740914634,0.661365310656079,1.426009758744518,4.516222591776823,0.0
501,51e3d6c74bba45febd33457e11a9b459,uuid:62c672b3-f0ac-4016-b49c-0390bbe2668c,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,N,Dirty,Any_time,2_4,0.0,81.89975225671846,0.40221484775567606,41.3456889148785,271,0.611485639546603,0.484635329325585,0.739656310851274,0.68293406975867,5.196434027521764,4.267006478018753,1.0
502,51e3d6c74bba45febd33457e11a9b459,uuid:8fbabfec-d860-495d-b172-b0a697fb8cba,Abidjan,Williamsville,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,N,Clean,Any_time,5_Or_More,0.0,73.83791887158418,0.10667605199622193,44.3208870175632,294,0.556521986733009,0.469121603983738,0.688218396227796,0.668557016201819,4.205082449744025,4.858489436489366,0.0
